Test data preparation phase
Validation data preparation phase
Train data preparation phase
../test/testdata/test_tmp
Epoch:0, train loss:3.2610706772123064, train accuracy:3.9312039312039313, validation loss:3.262358852795192, validation accuracy:4.5, loss diff:0.0012881755828857422
Epoch:189, train loss:3.256771649633135, train accuracy:4.791154791154791, validation loss:3.2615881306784495, validation accuracy:3.75, loss diff:0.0048164810453146245
Epoch:190, train loss:3.2597791807992116, train accuracy:3.6855036855036856, validation loss:3.262906517301287, validation accuracy:3.5, loss diff:0.0031273365020751953
Epoch:191, train loss:3.258276564734323, train accuracy:4.791154791154791, validation loss:3.2661920615604947, validation accuracy:3.0, loss diff:0.007915496826171875
Epoch:192, train loss:3.260626954691751, train accuracy:4.176904176904177, validation loss:3.2614757333483015, validation accuracy:4.75, loss diff:0.0008487786565507527
Epoch:193, train loss:3.259882356439318, train accuracy:4.2997542997543, validation loss:3.261583890233721, validation accuracy:4.0, loss diff:0.0017015337944030762
Epoch:194, train loss:3.259032590048654, train accuracy:3.9312039312039313, validation loss:3.259658762386867, validation accuracy:3.75, loss diff:0.0006261723382130491
Epoch:195, train loss:3.2598426086562022, train accuracy:3.6855036855036856, validation loss:3.2585319791521346, validation accuracy:4.0, loss diff:0.001310629504067684
Epoch:196, train loss:3.260335683822632, train accuracy:4.6683046683046685, validation loss:3.266069633620126, validation accuracy:3.0, loss diff:0.005733949797494198
Epoch:197, train loss:3.2574213317462375, train accuracy:5.036855036855036, validation loss:3.2624685083116804, validation accuracy:4.25, loss diff:0.005047176565442957
Epoch:198, train loss:3.2582677517618452, train accuracy:3.0712530712530715, validation loss:3.261380842753819, validation accuracy:4.0, loss diff:0.003113090991973877
Epoch:199, train loss:3.259741629873003, train accuracy:3.3169533169533167, validation loss:3.2634160348347256, validation accuracy:4.25, loss diff:0.003674404961722555
======================== Test Accurracy Score ========================
Accuracy Score :  3.6666666666666665
========================        End           ========================
