../test/testdata/test_tmp
Epoch:0, train loss:3.275077932021197, train accuracy:1.168384879725086, validation loss:3.2712650299072266, validation accuracy:3.0, loss diff:0.003812902113970562
Epoch:192, train loss:1.7335701690000647, train accuracy:50.30927835051546, validation loss:2.481328010559082, validation accuracy:50.0, loss diff:0.7477578415590174
Epoch:193, train loss:1.80595942104564, train accuracy:48.10996563573883, validation loss:3.3119457364082336, validation accuracy:46.0, loss diff:1.5059863153625936
Epoch:194, train loss:1.7500942735111011, train accuracy:50.51546391752577, validation loss:2.927366852760315, validation accuracy:44.0, loss diff:1.1772725792492138
Epoch:195, train loss:1.7521839352215038, train accuracy:49.553264604811, validation loss:3.028642177581787, validation accuracy:50.0, loss diff:1.2764582423602833
Epoch:196, train loss:1.799853289828581, train accuracy:48.72852233676976, validation loss:3.6824693083763123, validation accuracy:53.0, loss diff:1.8826160185477312
Epoch:197, train loss:1.741645385237301, train accuracy:50.72164948453608, validation loss:2.7245683073997498, validation accuracy:47.0, loss diff:0.9829229221624487
Epoch:198, train loss:1.6983747201807358, train accuracy:52.302405498281786, validation loss:2.5249720215797424, validation accuracy:52.0, loss diff:0.8265973013990067
Epoch:199, train loss:1.7561773482490988, train accuracy:49.00343642611684, validation loss:3.4328970909118652, validation accuracy:52.0, loss diff:1.6767197426627665
======================== Test Accurracy Score ========================
Accuracy Score :  2.2222222222222223
========================        End           ========================
